epoch,accuracy,loss,val_accuracy,val_loss
0,0.6029489040374756,1.2708369493484497,0.7132701277732849,0.6196856498718262
1,0.7909426093101501,0.5337512493133545,0.7085307836532593,0.6288445591926575
2,0.8675618767738342,0.3040170967578888,0.7298578023910522,0.6150933504104614
3,0.9054765701293945,0.21937189996242523,0.7180094718933105,0.6100940704345703
4,0.9357556700706482,0.15346069633960724,0.7037914395332336,0.6098050475120544
5,0.9591890573501587,0.11246254295110703,0.6990521550178528,0.6035804748535156
6,0.9697209000587463,0.09543255716562271,0.7251184582710266,0.5988812446594238
7,0.9818325638771057,0.07182791829109192,0.7085307836532593,0.5939245223999023
8,0.9828857183456421,0.061548713594675064,0.6919431090354919,0.5954950451850891
9,0.9905213117599487,0.055850692093372345,0.7156398296356201,0.5868160724639893
10,0.9910479187965393,0.04669858515262604,0.7227488160133362,0.5786870718002319
11,0.9915745258331299,0.043601445853710175,0.7203791737556458,0.5788248181343079
12,0.9947340488433838,0.03563208132982254,0.7180094718933105,0.5837214589118958
13,0.9939441680908203,0.03632322698831558,0.7180094718933105,0.5858498811721802
14,0.997103750705719,0.027703415602445602,0.7061611413955688,0.5918395519256592
15,0.9976303577423096,0.025551745668053627,0.7180094718933105,0.5951868295669556
16,0.9976303577423096,0.023375900462269783,0.7132701277732849,0.6024376749992371
17,0.9978936314582825,0.023242248222231865,0.7061611413955688,0.6223019957542419
18,0.998683512210846,0.01960618793964386,0.6990521550178528,0.6307390332221985
19,0.9973670244216919,0.019130883738398552,0.7085307836532593,0.6484652757644653
20,0.9997367262840271,0.016402706503868103,0.7109004855155945,0.6619154214859009
21,0.9989467859268188,0.015066889114677906,0.7061611413955688,0.686180830001831
22,0.9992101192474365,0.013759384863078594,0.7085307836532593,0.6988872289657593
23,0.9989467859268188,0.0143485302105546,0.7109004855155945,0.7057165503501892
24,0.9992101192474365,0.013204199261963367,0.7037914395332336,0.7540538907051086
25,0.9989467859268188,0.01662958599627018,0.6943128108978271,0.7609398365020752
26,0.9989467859268188,0.012718618847429752,0.6872037649154663,0.8136073350906372
27,0.998683512210846,0.015324334613978863,0.6919431090354919,0.8107770085334778
28,0.9992101192474365,0.012292249128222466,0.7109004855155945,0.8521037101745605
29,0.9989467859268188,0.012536805123090744,0.7061611413955688,0.8627543449401855
30,0.9989467859268188,0.012050139717757702,0.7156398296356201,0.9014129042625427
31,0.9994733929634094,0.010792224667966366,0.7037914395332336,0.9144935011863708
32,0.9992101192474365,0.009170802310109138,0.7156398296356201,0.9466872811317444
33,0.9994733929634094,0.008838924579322338,0.7061611413955688,0.9595536589622498
34,0.9997367262840271,0.00900901947170496,0.7156398296356201,1.0123207569122314
35,0.9994733929634094,0.00807000882923603,0.7085307836532593,1.019640326499939
36,0.9997367262840271,0.0073926993645727634,0.7085307836532593,1.0358091592788696
37,0.9997367262840271,0.006049017421901226,0.7156398296356201,1.0642386674880981
38,0.9997367262840271,0.006357265170663595,0.7203791737556458,1.0774297714233398
39,1.0,0.005537532735615969,0.7180094718933105,1.1066678762435913
40,0.9997367262840271,0.005450630094856024,0.7132701277732849,1.1327991485595703
41,0.9997367262840271,0.005820734426379204,0.7156398296356201,1.124082088470459
42,0.9994733929634094,0.008180738426744938,0.7109004855155945,1.1731371879577637
43,1.0,0.004945672117173672,0.7037914395332336,1.1547191143035889
44,0.9994733929634094,0.007051566615700722,0.7109004855155945,1.1787735223770142
45,0.9997367262840271,0.006119769997894764,0.7109004855155945,1.2006371021270752
46,1.0,0.004140750505030155,0.7061611413955688,1.1917121410369873
47,0.9994733929634094,0.006904572248458862,0.7180094718933105,1.2081012725830078
48,0.9997367262840271,0.005894891452044249,0.7085307836532593,1.2413195371627808
49,0.9994733929634094,0.004939348436892033,0.7132701277732849,1.239327073097229
50,0.9989467859268188,0.005947194993495941,0.7085307836532593,1.2533715963363647
51,1.0,0.0035596436355262995,0.6990521550178528,1.2553670406341553
52,1.0,0.0031631863676011562,0.7037914395332336,1.2631698846817017
53,0.9997367262840271,0.005833609029650688,0.7037914395332336,1.2699085474014282
54,0.9997367262840271,0.004586358088999987,0.7132701277732849,1.2618576288223267
55,0.9997367262840271,0.003273092210292816,0.7085307836532593,1.2640413045883179
56,1.0,0.0028447280637919903,0.7061611413955688,1.2959189414978027
57,1.0,0.0029884499963372946,0.7203791737556458,1.2723792791366577
58,1.0,0.0028648017905652523,0.7132701277732849,1.2871874570846558
59,0.9992101192474365,0.004768382292240858,0.6919431090354919,1.310263991355896
60,0.9997367262840271,0.00786600075662136,0.7227488160133362,1.2794082164764404
61,0.9997367262840271,0.0037230150774121284,0.7014217972755432,1.3271845579147339
62,0.9994733929634094,0.007844957523047924,0.7203791737556458,1.2950072288513184
63,0.9994733929634094,0.003933130297809839,0.7132701277732849,1.3444349765777588
64,0.9997367262840271,0.003160758875310421,0.7132701277732849,1.3332091569900513
65,0.9994733929634094,0.005860023200511932,0.7132701277732849,1.3366036415100098
66,0.9997367262840271,0.0025863004848361015,0.7132701277732849,1.3252924680709839
67,1.0,0.002335879486054182,0.7061611413955688,1.3418118953704834
68,0.9997367262840271,0.002969026332721114,0.7085307836532593,1.3424710035324097
69,0.9992101192474365,0.0076163653284311295,0.7156398296356201,1.3228881359100342
70,1.0,0.002443864243105054,0.7227488160133362,1.3535640239715576
71,0.9994733929634094,0.006103510968387127,0.7132701277732849,1.3557134866714478
72,0.9997367262840271,0.0036928337067365646,0.7203791737556458,1.366249680519104
73,0.9997367262840271,0.003763297339901328,0.7132701277732849,1.3587340116500854
74,0.9997367262840271,0.0038452125154435635,0.7132701277732849,1.3802706003189087
75,0.9994733929634094,0.004663298837840557,0.7322275042533875,1.3504008054733276
76,1.0,0.002044555265456438,0.7251184582710266,1.3752264976501465
77,0.9994733929634094,0.0030511722434312105,0.7180094718933105,1.379237413406372
78,1.0,0.00199179002083838,0.7203791737556458,1.365947961807251
79,0.9997367262840271,0.006906891707330942,0.7251184582710266,1.3720014095306396
80,0.9997367262840271,0.004376227967441082,0.7132701277732849,1.3976671695709229
81,0.9997367262840271,0.004909540060907602,0.7298578023910522,1.3861621618270874
82,0.9997367262840271,0.003055374138057232,0.7132701277732849,1.4264808893203735
83,0.9997367262840271,0.006172438617795706,0.7298578023910522,1.384240984916687
84,0.9994733929634094,0.00895592849701643,0.7251184582710266,1.4292380809783936
85,0.9997367262840271,0.0053344713523983955,0.7085307836532593,1.434170126914978
86,0.9994733929634094,0.005311963148415089,0.7274881601333618,1.3910282850265503
87,0.9997367262840271,0.0026879555080085993,0.7180094718933105,1.4388028383255005
88,0.9997367262840271,0.007319132797420025,0.7322275042533875,1.3978393077850342
89,0.9994733929634094,0.00658245338127017,0.7345971465110779,1.421958565711975
90,0.9997367262840271,0.007942533120512962,0.7085307836532593,1.4419095516204834
91,1.0,0.0012934268452227116,0.7251184582710266,1.418826699256897
92,0.9994733929634094,0.0077878632582724094,0.7274881601333618,1.4386547803878784
93,1.0,0.0014997129328548908,0.7132701277732849,1.4457060098648071
94,1.0,0.0013118911301717162,0.7274881601333618,1.4270132780075073
95,1.0,0.0012136135483160615,0.7251184582710266,1.4371100664138794
96,1.0,0.0014058201340958476,0.7274881601333618,1.4391169548034668
97,1.0,0.0011959201656281948,0.7203791737556458,1.4404771327972412
98,1.0,0.0013854678254574537,0.7251184582710266,1.4404869079589844
99,1.0,0.0011893310584127903,0.7227488160133362,1.4565963745117188
100,1.0,0.0011908538872376084,0.7251184582710266,1.4627639055252075
101,1.0,0.0010108539136126637,0.7203791737556458,1.4527946710586548
102,1.0,0.0011401266092434525,0.7251184582710266,1.4444586038589478
103,1.0,0.001343603478744626,0.7274881601333618,1.4669452905654907
104,1.0,0.0011246467474848032,0.7274881601333618,1.4753316640853882
105,1.0,0.0010731873335316777,0.7251184582710266,1.4563020467758179
106,1.0,0.0009400436538271606,0.7322275042533875,1.4659065008163452
107,1.0,0.0009537048754282296,0.7274881601333618,1.463651418685913
108,1.0,0.0009080481249839067,0.7322275042533875,1.4686062335968018
109,0.9994733929634094,0.002287936396896839,0.7298578023910522,1.473780870437622
110,0.9997367262840271,0.0034929621033370495,0.7322275042533875,1.495381474494934
111,0.9997367262840271,0.0042980690486729145,0.7298578023910522,1.4647549390792847
112,0.9997367262840271,0.00280071422457695,0.7274881601333618,1.520950198173523
113,0.9997367262840271,0.00534695154055953,0.7227488160133362,1.4861088991165161
114,1.0,0.0009450779180042446,0.7227488160133362,1.4927546977996826
115,0.9997367262840271,0.004840932320803404,0.7345971465110779,1.5194140672683716
116,0.9997367262840271,0.0061781927943229675,0.7274881601333618,1.5013506412506104
117,0.9997367262840271,0.0016586169367656112,0.7251184582710266,1.523295283317566
118,0.9997367262840271,0.01262488029897213,0.7274881601333618,1.5470057725906372
119,0.9997367262840271,0.0038774400018155575,0.7109004855155945,1.533951997756958
120,0.9997367262840271,0.009306102059781551,0.7274881601333618,1.4711166620254517
121,0.9997367262840271,0.0021452666260302067,0.7274881601333618,1.4920306205749512
122,0.9997367262840271,0.010496458038687706,0.741706132888794,1.5445526838302612
123,0.9997367262840271,0.004575168248265982,0.7132701277732849,1.5386861562728882
124,0.9997367262840271,0.012090697884559631,0.7322275042533875,1.515028476715088
125,0.9997367262840271,0.005733637139201164,0.7203791737556458,1.5348848104476929
126,0.9997367262840271,0.0076689994893968105,0.7369668483734131,1.5647598505020142
127,0.9994733929634094,0.01239244919270277,0.7203791737556458,1.5638500452041626
128,0.9994733929634094,0.00992320291697979,0.7345971465110779,1.5762178897857666
129,1.0,0.0011910268804058433,0.7227488160133362,1.6040515899658203
130,0.9997367262840271,0.005836480762809515,0.7180094718933105,1.5615051984786987
131,0.9994733929634094,0.002093678107485175,0.7227488160133362,1.5893193483352661
132,0.9997367262840271,0.001193287898786366,0.7085307836532593,1.6047449111938477
133,1.0,0.0009132825070992112,0.7227488160133362,1.5743306875228882
134,1.0,0.0009612597059458494,0.7274881601333618,1.5631517171859741
135,1.0,0.0008588899509049952,0.7251184582710266,1.590682029724121
136,1.0,0.0007687273318879306,0.7298578023910522,1.573769211769104
137,0.9994733929634094,0.0012909920187667012,0.7156398296356201,1.6189465522766113
138,0.9994733929634094,0.0036273670848459005,0.7274881601333618,1.6115188598632812
139,1.0,0.0010775082046166062,0.7251184582710266,1.5772840976715088
140,0.9997367262840271,0.0031254312489181757,0.7227488160133362,1.575945258140564
141,0.9997367262840271,0.003586845239624381,0.7251184582710266,1.5969868898391724
142,0.9997367262840271,0.002204539719969034,0.7203791737556458,1.5781594514846802
143,0.9997367262840271,0.007354316301643848,0.7251184582710266,1.6241414546966553
144,0.9997367262840271,0.0015425261808559299,0.7274881601333618,1.6036982536315918
145,0.9997367262840271,0.0018456391990184784,0.7203791737556458,1.628149390220642
146,0.9997367262840271,0.002846714109182358,0.7251184582710266,1.636542558670044
147,0.9997367262840271,0.004593408200889826,0.7203791737556458,1.6383007764816284
148,0.9997367262840271,0.004562437068670988,0.7251184582710266,1.6180799007415771
149,1.0,0.0008841200033202767,0.7322275042533875,1.6271443367004395
150,0.9997367262840271,0.003585247555747628,0.7203791737556458,1.663011908531189
151,0.9997367262840271,0.005032050423324108,0.7322275042533875,1.6184617280960083
152,0.9994733929634094,0.011399146169424057,0.7274881601333618,1.6913800239562988
153,0.9997367262840271,0.0055736820213496685,0.7180094718933105,1.7041590213775635
154,1.0,0.0008491192711517215,0.7251184582710266,1.6081467866897583
155,0.9997367262840271,0.005742822308093309,0.7298578023910522,1.600183367729187
156,0.9997367262840271,0.001375442836433649,0.7180094718933105,1.6719433069229126
157,0.9997367262840271,0.00415642699226737,0.7251184582710266,1.6246918439865112
158,0.9994733929634094,0.0015641205245628953,0.7298578023910522,1.629988431930542
159,1.0,0.0009898829739540815,0.7203791737556458,1.6285128593444824
160,1.0,0.000733300403226167,0.7227488160133362,1.6351184844970703
